TBN	Waynesville-St. Robert Regional Airport (Forney Field)	Fort Leonard Wood, Missouri, United States	https://en.wikipedia.org/wiki/Waynesville-St._Robert_Regional_Airport
TBO	Tabora Airport	Tabora, Tanzania	https://en.wikipedia.org/wiki/Tabora_Airport
TBP	Cap. FAP Pedro Canga Rodríguez Airport	Tumbes, Peru	https://en.wikipedia.org/wiki/Cap._FAP_Pedro_Canga_Rodr%C3%ADguez_Airport
TBQ	Tarabo Airport	Tarabo, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TBR	Statesboro–Bulloch County Airport	Statesboro, Georgia, United States	https://en.wikipedia.org/wiki/Statesboro%E2%80%93Bulloch_County_Airport
TBS	Tbilisi International Airport	Tbilisi, Georgia	https://en.wikipedia.org/wiki/Tbilisi_International_Airport
TBT	Tabatinga International Airport	Tabatinga, Amazonas, Brazil	https://en.wikipedia.org/wiki/Tabatinga_International_Airport
TBU	Fuaʻamotu International Airport	Nukuʻalofa, Tonga	https://en.wikipedia.org/wiki/Fua%CA%BBamotu_International_Airport
TBV	Tabal Airport	Tabal Island, Aur Atoll, Marshall Islands	https://en.wikipedia.org#cite_note-IATA-1
TBW	Tambov Donskoye Airport	Tambov, Tambov Oblast, Russia	https://en.wikipedia.org/wiki/Tambov_Donskoye_Airport
TBY	Tshabong Airport	Tsabong, Botswana	https://en.wikipedia.org/wiki/Tshabong_Airport
TBZ	Tabriz International Airport	Tabriz, Iran	https://en.wikipedia.org/wiki/Tabriz_International_Airport
TCA	Tennant Creek Airport	Tennant Creek, Northern Territory, Australia	https://en.wikipedia.org/wiki/Tennant_Creek_Airport
TCB	Treasure Cay Airport	Treasure Cay, Abaco Islands, Bahamas	https://en.wikipedia.org/wiki/Treasure_Cay_Airport
TCC	Tucumcari Municipal Airport	Tucumcari, New Mexico, United States	https://en.wikipedia.org/wiki/Tucumcari_Municipal_Airport
TCD	Tarapacá Airport	Tarapacá, Colombia	https://en.wikipedia.org/wiki/Tarapac%C3%A1_Airport
TCE	Tulcea Danube Delta Airport	Tulcea, Romania	https://en.wikipedia.org/wiki/Tulcea_Airport
TCF	Tocoa Airport	Tocoa, Honduras	https://en.wikipedia.org#cite_note-IATA-1
TCG	Tacheng Airport	Tacheng, Xinjiang, China	https://en.wikipedia.org/wiki/Tacheng_Airport
TCH	Tchibanga Airport	Tchibanga, Gabon	https://en.wikipedia.org/wiki/Tchibanga_Airport
TCI	metropolitan area1	Tenerife, Canary Islands, Spain	https://en.wikipedia.org#cite_note-IATA-1
TCJ	Torembi Airport	Torembi, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TCK	Tinboli Airport	Tinboli, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TCL	Tuscaloosa Regional Airport	Tuscaloosa, Alabama, United States	https://en.wikipedia.org/wiki/Tuscaloosa_Regional_Airport
TCM	McChord Field	Tacoma, Washington, United States	https://en.wikipedia.org/wiki/McChord_Field
TCN	Tehuacán Airport	Tehuacán, Puebla, Mexico	https://en.wikipedia.org/wiki/Tehuac%C3%A1n_Airport
TCO	La Florida Airport	Tumaco, Colombia	https://en.wikipedia.org/wiki/La_Florida_Airport_(Colombia)
TCP	Taba International Airport	Taba, Egypt	https://en.wikipedia.org/wiki/Taba_International_Airport
TCQ	Coronel FAP Carlos Ciriani Santa Rosa International Airport	Tacna, Peru	https://en.wikipedia.org/wiki/Coronel_FAP_Carlos_Ciriani_Santa_Rosa_International_Airport
TCR	Tuticorin Airport	Thoothukudi (Tuticorin), Tamil Nadu, India	https://en.wikipedia.org/wiki/Tuticorin_Airport
TCS	Truth or Consequences Municipal Airport	Truth or Consequences, New Mexico, United States	https://en.wikipedia.org/wiki/Truth_or_Consequences_Municipal_Airport
TCT	Takotna Airport	Takotna, Alaska, United States	https://en.wikipedia.org/wiki/Takotna_Airport
TCU	Thaba Nchu Airport	Thaba 'Nchu, South Africa	https://en.wikipedia.org#cite_note-IATA-1
TCV	Torch Cay Airport	Torch Cay, Bahamas	https://en.wikipedia.org/wiki/Torch_Cay_Airport
TCW	Tocumwal Airport	Tocumwal, New South Wales, Australia	https://en.wikipedia.org/wiki/Tocumwal_Airport
TCX	Tabas Airport	Tabas, Iran	https://en.wikipedia.org/wiki/Tabas_Airport
TCY	Terrace Bay Airport	Terrace Bay, Namibia	https://en.wikipedia.org#cite_note-IATA-1
TCZ	Tengchong Tuofeng Airport	Tengchong, Yunnan, China	https://en.wikipedia.org/wiki/Tengchong_Tuofeng_Airport
TDA	Trinidad Airport	Trinidad, Colombia	https://en.wikipedia.org/wiki/Trinidad_Airport
TDB	Tetebedi Airport	Tetebedi, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TDD	Teniente Jorge Henrich Arauz Airport	Trinidad, Bolivia	https://en.wikipedia.org/wiki/Teniente_Jorge_Henrich_Arauz_Airport
TDG	Tandag Airport	Tandag, Philippines	https://en.wikipedia.org/wiki/Tandag_Airport
TDJ	Tadjoura Airport	Tadjoura, Djibouti	https://en.wikipedia.org/wiki/Tadjoura_Airport
TDK	Taldykorgan Airport	Taldykorgan, Kazakhstan	https://en.wikipedia.org/wiki/Taldykorgan_Airport
TDL	Tandil Airport	Tandil, Buenos Aires, Argentina	https://en.wikipedia.org/wiki/Tandil_Airport
TDN	Theda Station Airport	Theda Station, Western Australia, Australia	https://en.wikipedia.org#cite_note-IATA-1
TDO	South Lewis County Airport (Ed Carlson Memorial Field)	Toledo, Washington, United States	https://en.wikipedia.org/wiki/South_Lewis_County_Airport
TDP	Trompeteros Airport	Trompeteros, Peru	https://en.wikipedia.org/wiki/Trompeteros_Airport
TDR	Theodore Airport	Theodore, Queensland, Australia	https://en.wikipedia.org/wiki/Theodore,_Queensland
TDS	Sasereme Airport	Sasereme, Papua New Guinea	https://en.wikipedia.org/wiki/Sasereme_Airport
TDT	Tanda Tula Airport	Timbavati, South Africa	https://en.wikipedia.org#cite_note-IATA-1
TDV	Samangoky Airport	Tanandava, Madagascar	https://en.wikipedia.org/wiki/Tanandava,_Bekily
TDW	Tradewind Airport	Amarillo, Texas, United States	https://en.wikipedia.org/wiki/Tradewind_Airport
TDX	Trat Airport	Trat, Thailand	https://en.wikipedia.org/wiki/Trat_Airport
TDZ	Toledo Executive Airport	Toledo, Ohio, United States	https://en.wikipedia.org/wiki/Toledo_Executive_Airport
TEA	Tela Airport	Tela, Honduras	https://en.wikipedia.org/wiki/Tela_Airport
TEB	Teterboro Airport	Teterboro, New Jersey, United States	https://en.wikipedia.org/wiki/Teterboro_Airport
TEC	Telêmaco Borba Airport	Telêmaco Borba, Paraná, Brazil	https://en.wikipedia.org/wiki/Tel%C3%AAmaco_Borba_Airport
TED	Thisted Airport	Thisted, Denmark	https://en.wikipedia.org/wiki/Thisted_Airport
TEE	Cheikh Larbi Tébessi Airport	Tébessa, Algeria	https://en.wikipedia.org/wiki/Cheikh_Larbi_T%C3%A9bessi_Airport
TEF	Telfer Airport	Telfer, Western Australia, Australia	https://en.wikipedia.org/wiki/Telfer_Airport
TEG	Tenkodogo Airport	Tenkodogo, Burkina Faso	https://en.wikipedia.org/wiki/Tenkodogo_Airport
TEH	Tetlin Airport (FAA: 3T4)	Tetlin, Alaska, United States	https://en.wikipedia.org#cite_note-IATA-1
TEI	Tezu Airport	Tezu, Arunachal Pradesh, India	https://en.wikipedia.org/wiki/Tezu_Airport
TEK	Tatitlek Airport (FAA: 7KA)	Tatitlek, Alaska, United States	https://en.wikipedia.org/wiki/Tatitlek_Airport
TEL	Telupid Airport	Telupid, Sabah, Malaysia	https://en.wikipedia.org#cite_note-IATA-1
TEM	Temora Airport	Temora, New South Wales, Australia	https://en.wikipedia.org/wiki/Temora_Airport
TEN	Tongren Fenghuang Airport	Tongren, Guizhou, China	https://en.wikipedia.org/wiki/Tongren_Fenghuang_Airport
TEO	Terapo Airport	Terapo, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TEP	Teptep Airport	Teptep, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TEQ	Tekirdağ Çorlu Airport	Tekirdağ, Turkey	https://en.wikipedia.org/wiki/Tekirda%C4%9F_%C3%87orlu_Airport
TER	Lajes Airport	Terceira Island, Azores, Portugal	https://en.wikipedia.org/wiki/Lajes_Airport
TES	Teseney Airport	Teseney, Eritrea	https://en.wikipedia.org/wiki/Teseney_Airport
TET	Chingozi Airport	Tete, Mozambique	https://en.wikipedia.org/wiki/Chingozi_Airport
TEU	Te Anau Airport (Manapouri Airport)	Te Anau, New Zealand	https://en.wikipedia.org/wiki/Te_Anau_Airport
TEV	Teruel Airport	Teruel, Aragon, Spain	https://en.wikipedia.org/wiki/Teruel_Airport
TEX	Telluride Regional Airport	Telluride, Colorado, United States	https://en.wikipedia.org/wiki/Telluride_Regional_Airport
TEY	Thingeyri Airport	Thingeyri (Þingeyri), Iceland	https://en.wikipedia.org/wiki/%C3%9Eingeyri_Airport
TEZ	Tezpur Airport	Tezpur, Assam, India	https://en.wikipedia.org/wiki/Tezpur_Airport
TFB	Tifalmin Airport	Tifalmin, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TFF	Tefé Airport	Tefé, Amazonas, Brazil	https://en.wikipedia.org/wiki/Tef%C3%A9_Airport
TFI	Tufi Airport	Tufi, Papua New Guinea	https://en.wikipedia.org/wiki/Tufi_Airport
TFL	Teófilo Otoni Airport (Juscelino Kubitscheck Airport)	Teófilo Otoni, Minas Gerais, Brazil	https://en.wikipedia.org/wiki/Te%C3%B3filo_Otoni_Airport
TFM	Telefomin Airport	Telefomin, Papua New Guinea	https://en.wikipedia.org/wiki/Telefomin_Airport
TFN	Tenerife–North Airport (Los Rodeos Airport)	Tenerife, Canary Islands, Spain	https://en.wikipedia.org/wiki/Tenerife%E2%80%93North_Airport
TFR	Wadi al Jandali Airport	10th of Ramadan City, Egypt	https://en.wikipedia.org#cite_note-IATA-1
TFS	Tenerife–South Airport (Reina Sofia Airport)	Tenerife, Canary Islands, Spain	https://en.wikipedia.org/wiki/Tenerife%E2%80%93South_Airport
TFT	Taftan Airport	Taftan, Pakistan	https://en.wikipedia.org#cite_note-IATA-1
TFU	Chengdu Tianfu International Airport	Jianyang, Chengdu, China	https://en.wikipedia.org/wiki/Chengdu_Tianfu_International_Airport
TGA	Tengah Air Base	Singapore	https://en.wikipedia.org/wiki/Tengah_Air_Base
TGB	Tagbita Airport	Rizal, Philippines	https://en.wikipedia.org/wiki/Rizal,_Palawan
TGC	Tanjung Manis Airport	Tanjung Manis, Sarawak, Malaysia	https://en.wikipedia.org/wiki/Tanjung_Manis_Airport
TGD	Podgorica Airport	Podgorica, Montenegro	https://en.wikipedia.org/wiki/Podgorica_Airport
TGE	Sharpe Field (FAA: AL73)	Tuskegee, Alabama, United States	https://en.wikipedia.org/wiki/Sharpe_Field
TGG	Sultan Mahmud Airport	Kuala Terengganu, Terengganu, Malaysia	https://en.wikipedia.org/wiki/Sultan_Mahmud_Airport
TGH	Tongoa Airport	Tongoa, Shefa, Vanuatu	https://en.wikipedia.org/wiki/Tongoa_Airport
TGI	Tingo María Airport	Tingo María, Peru	https://en.wikipedia.org/wiki/Tingo_Mar%C3%ADa_Airport
TGJ	Tiga Airport	Tiga Island, Loyalty Islands, New Caledonia	https://en.wikipedia.org/wiki/Tiga_Airport
TGK	Taganrog Airport	Taganrog, Rostov Oblast, Russia	https://en.wikipedia.org#cite_note-IATA-1
TGL	Tagula Airport	Vanatinai (Tagula Island), Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TGM	Târgu Mureș International Airport	Târgu Mureș, Romania	https://en.wikipedia.org/wiki/T%C3%A2rgu_Mure%C8%99_International_Airport
TGN	Latrobe Regional Airport	Traralgon, Victoria, Australia	https://en.wikipedia.org/wiki/Latrobe_Regional_Airport
TGO	Tongliao Airport	Tongliao, Inner Mongolia, China	https://en.wikipedia.org/wiki/Tongliao_Airport
TGP	Podkamennaya Tunguska Airport	Bor, Krasnoyarsk Krai, Russia	https://en.wikipedia.org/wiki/Podkamennaya_Tunguska_Airport
TGQ	Tangará da Serra Airport	Tangará da Serra, Mato Grosso, Brazil	https://en.wikipedia.org/wiki/Tangar%C3%A1_da_Serra_Airport
TGR	Sidi Mahdi Airport	Touggourt, Algeria	https://en.wikipedia.org/wiki/Sidi_Mahdi_Airport
TGS	Chokwe Airport	Chokwe, Mozambique	https://en.wikipedia.org#cite_note-IATA-1
TGT	Tanga Airport	Tanga, Tanzania	https://en.wikipedia.org/wiki/Tanga_Airport
TGU	Toncontín International Airport	Tegucigalpa, Honduras	https://en.wikipedia.org/wiki/Toncont%C3%ADn_International_Airport
TGV	Targovishte Airport (Buhovtsi Airfield)	Targovishte, Bulgaria	https://en.wikipedia.org/wiki/Targovishte_Airport
TGZ	Ángel Albino Corzo International Airport	Tuxtla Gutiérrez, Chiapas, Mexico	https://en.wikipedia.org/wiki/%C3%81ngel_Albino_Corzo_International_Airport
THA	Tullahoma Regional Airport (William Northern Field)	Tullahoma, Tennessee, United States	https://en.wikipedia.org/wiki/Tullahoma_Regional_Airport
THB	Thaba Tseka Airport	Thaba-Tseka, Lesotho	https://en.wikipedia.org/wiki/Thaba_Tseka_Airport
THC	Tchien Airport	Tchien, Liberia	https://en.wikipedia.org/wiki/Tchien_Airport
THD	Tho Xuan Airport	Thanh Hóa, Vietnam	https://en.wikipedia.org/wiki/Tho_Xuan_Airport
THE	Teresina–Senador Petrônio Portella Airport	Teresina, Piauí, Brazil	https://en.wikipedia.org/wiki/Teresina_Airport
THG	Thangool Airport	Thangool, Queensland, Australia	https://en.wikipedia.org/wiki/Thangool_Airport
THH	Taharoa Aerodrome	Taharoa, New Zealand	https://en.wikipedia.org#cite_note-IATA-1
THI	Tichitt Airport	Tichit, Mauritania	https://en.wikipedia.org/wiki/Tichitt_Airport
THK	Thakhek Airport	Thakhek, Laos	https://en.wikipedia.org#cite_note-IATA-1
THL	Tachilek Airport	Tachileik (Tachilek), Myanmar	https://en.wikipedia.org/wiki/Tachilek_Airport
THM	Thompson Falls Airport	Thompson Falls, Montana, United States	https://en.wikipedia.org/wiki/Thompson_Falls_Airport
THN	Trollhättan–Vänersborg Airport	Trollhättan / Vänersborg, Sweden	https://en.wikipedia.org/wiki/Trollh%C3%A4ttan%E2%80%93V%C3%A4nersborg_Airport
THO	Thorshofn Airport	Thorshofn (Þórshöfn), Iceland	https://en.wikipedia.org/wiki/%C3%9E%C3%B3rsh%C3%B6fn_Airport
THP	Hot Springs County–Thermopolis Municipal Airport	Thermopolis, Wyoming, United States	https://en.wikipedia.org/wiki/Hot_Springs_County%E2%80%93Thermopolis_Municipal_Airport
THQ	Tianshui Maijishan Airport	Tianshui, Gansu, China	https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport
THR	Mehrabad International Airport	Tehran, Iran	https://en.wikipedia.org/wiki/Mehrabad_International_Airport
THS	Sukhothai Airport	Sukhothai, Thailand	https://en.wikipedia.org/wiki/Sukhothai_Airport
THT	Tamchakett Airport	Tamchakett, Mauritania	https://en.wikipedia.org/wiki/Tamchakett_Airport
THU	Pituffik Space Base	Pituffik, Greenland	https://en.wikipedia.org/wiki/Pituffik_Space_Base
THV	York Airport	York, Pennsylvania, United States	https://en.wikipedia.org/wiki/York_Airport_(Pennsylvania)
THW	Trincomalee Harbour Seaplane Base	Trincomalee, Sri Lanka	https://en.wikipedia.org#cite_note-IATA-1
THX	Turukhansk Airport	Turukhansk, Krasnoyarsk Krai, Russia	https://en.wikipedia.org/wiki/Turukhansk_Airport
THY	P.R. Mphephu Airport	Thohoyandou, South Africa	https://en.wikipedia.org#cite_note-IATA-1
THZ	Tahoua Airport	Tahoua, Niger	https://en.wikipedia.org/wiki/Tahoua_Airport
TIA	Tirana International Airport Nënë Tereza	Tirana, Albania	https://en.wikipedia.org/wiki/Tirana_International_Airport_N%C3%ABn%C3%AB_Tereza
TIB	Tibú Airport	Tibú, Colombia	https://en.wikipedia.org/wiki/Tib%C3%BA_Airport
TIC	Tinak Airport (FAA: N18)	Tinak Island, Arno Atoll, Marshall Islands	https://en.wikipedia.org/wiki/Tinak_Airport
TID	Abdelhafid Boussouf Bou Chekif Airport	Tiaret, Algeria	https://en.wikipedia.org/wiki/Abdelhafid_Boussouf_Bou_Chekif_Airport
TIE	Tippi Airport	Tepi (Tippi), Ethiopia	https://en.wikipedia.org/wiki/Tippi_Airport
TIF	Ta'if Regional Airport	Ta'if, Saudi Arabia	https://en.wikipedia.org/wiki/Ta%27if_Regional_Airport
TIG	Tingwon Airport	Tingwon, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TIH	Tikehau Airport	Tikehau, Tuamotus, French Polynesia	https://en.wikipedia.org/wiki/Tikehau_Airport
TII	Tarinkot Airport	Tarinkot (Tarin Kowt), Afghanistan	https://en.wikipedia.org/wiki/Tarinkot_Airport
TIJ	Tijuana International Airport	Tijuana, Baja California, Mexico	https://en.wikipedia.org/wiki/Tijuana_International_Airport
TIK	Tinker Air Force Base	Oklahoma City, Oklahoma, United States	https://en.wikipedia.org/wiki/Tinker_Air_Force_Base
TIL	Cheadle Airport (TC: CFQ4)	Cheadle, Alberta, Canada	https://en.wikipedia.org/wiki/Cheadle_Airport
TIM	Mozes Kilangin Airport	Tembagapura / Timika, Indonesia	https://en.wikipedia.org/wiki/Timika_Airport
TIN	Tindouf Airport	Tindouf, Algeria	https://en.wikipedia.org/wiki/Tindouf_Airport
TIO	Tilin Airport	Htilin (Tilin), Myanmar	https://en.wikipedia.org#cite_note-IATA-1
TIP	Tripoli International Airport	Tripoli, Libya	https://en.wikipedia.org/wiki/Tripoli_International_Airport
TIQ	Tinian International Airport (West Tinian Airport) (FAA: TNI)	Tinian, Northern Mariana Islands	https://en.wikipedia.org/wiki/Tinian_International_Airport
TIR	Tirupati Airport	Tirupati, Andhra Pradesh, India	https://en.wikipedia.org/wiki/Tirupati_Airport
TIS	Thursday Island Airport	Thursday Island, Australia	https://en.wikipedia.org/wiki/Thursday_Island
TIU	Richard Pearse Airport	Timaru, New Zealand	https://en.wikipedia.org/wiki/Richard_Pearse_Airport
TIV	Tivat Airport	Tivat, Montenegro	https://en.wikipedia.org/wiki/Tivat_Airport
TIW	Tacoma Narrows Airport	Tacoma, Washington, United States	https://en.wikipedia.org/wiki/Tacoma_Narrows_Airport
TIX	Space Coast Regional Airport	Titusville, Florida, United States	https://en.wikipedia.org/wiki/Space_Coast_Regional_Airport
TIY	Tidjikja Airport	Tidjikja, Mauritania	https://en.wikipedia.org/wiki/Tidjikja_Airport
TIZ	Tari Airport	Tari, Papua New Guinea	https://en.wikipedia.org/wiki/Tari_Airport
TJA	Capitán Oriel Lea Plaza Airport	Tarija, Bolivia	https://en.wikipedia.org/wiki/Capit%C3%A1n_Oriel_Lea_Plaza_Airport
TJB	Sei Bati Airport	Tanjung Balai, Indonesia	https://en.wikipedia.org/wiki/Sei_Bati_Airport
TJC	Ticantiquí Airport	Ticantiquí, Panama	https://en.wikipedia.org#cite_note-IATA-1
TJG	Warukin Airport	Tanjung, Indonesia	https://en.wikipedia.org#cite_note-IATA-1
TJH	Tajima Airport	Toyooka, Honshu, Japan	https://en.wikipedia.org/wiki/Tajima_Airport
TJI	Trujillo Airport (Capiro Airport)	Trujillo, Honduras	https://en.wikipedia.org/wiki/Trujillo_Airport
TJK	Tokat Airport	Tokat, Turkey	https://en.wikipedia.org/wiki/Tokat_Airport
TJL	Plínio Alarcom Airport	Três Lagoas, Mato Grosso do Sul, Brazil	https://en.wikipedia.org/wiki/Tr%C3%AAs_Lagoas_Airport
TJM	Roshchino International Airport	Tyumen, Tyumen Oblast, Russia	https://en.wikipedia.org/wiki/Roshchino_International_Airport
TJN	Takume Airport	Takume, Tuamotus, French Polynesia	https://en.wikipedia.org#cite_note-IATA-1
TJQ	H.A.S. Hanandjoeddin Airport (Buluh Tumbang Airport)	Tanjung Pandan, Indonesia	https://en.wikipedia.org/wiki/H.A.S._Hanandjoeddin_Airport
TJS	Tanjung Harapan Airport	Tanjung Selor, Indonesia	https://en.wikipedia.org/wiki/Tanjung_Harapan_Airport
TJU	Kulob Airport	Kulob, Tajikistan	https://en.wikipedia.org/wiki/Kulob_Airport
TJV	Thanjavur Air Force Station	Thanjavur, Tamil Nadu, India	https://en.wikipedia.org/wiki/Thanjavur_Air_Force_Station
TKA	Talkeetna Airport	Talkeetna, Alaska, United States	https://en.wikipedia.org/wiki/Talkeetna_Airport
TKB	Tekadu Airport	Tekadu, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
TKC	Tiko Airport	Tiko, Cameroon	https://en.wikipedia.org/wiki/Tiko_Airport
TKD	Takoradi Airport	Sekondi-Takoradi, Ghana	https://en.wikipedia.org/wiki/Takoradi_Airport
TKE	Tenakee Seaplane Base	Tenakee Springs, Alaska, United States	https://en.wikipedia.org/wiki/Tenakee_Seaplane_Base
TKF	Truckee Tahoe Airport (FAA: TRK)	Truckee, California, United States	https://en.wikipedia.org/wiki/Truckee_Tahoe_Airport
TKG	Radin Inten II Airport	Bandar Lampung, Indonesia	https://en.wikipedia.org/wiki/Radin_Inten_II_Airport
TKH	Takhli Royal Thai Air Force Base	Takhli, Thailand	https://en.wikipedia.org/wiki/Takhli_Royal_Thai_Air_Force_Base
TKI	Tokeen Seaplane Base (FAA: 57A)	Tokeen, Alaska, United States	https://en.wikipedia.org/wiki/Tokeen_Seaplane_Base
TKJ	Tok Junction Airport (FAA: 6K8)	Tok, Alaska, United States	https://en.wikipedia.org/wiki/Tok_Junction_Airport
TKK	Chuuk International Airport	Chuuk, Federated States of Micronesia	https://en.wikipedia.org/wiki/Chuuk_International_Airport
TKL	Taku Lodge Seaplane Base	Taku Lodge, Alaska, United States	https://en.wikipedia.org#cite_note-IATA-1
